n,n_machine,n_human,tpr_at_1pct_fpr,tpr_at_5pct_fpr,mcc,balanced_accuracy,auroc,split,model,estimand,slice,fpr,fpr_ci_low,fpr_ci_high,fpr_hard_human,fpr_HH-translation,fpr_HH-polished,fpr_HH-formal-register
1032,,,,,,,,holdout_source,source-only,full,худшая страта,1.0,,,,,,
180,180,0,,,,,,holdout_source,format-only,full,A/P1,,,,,,,
180,180,0,,,,,,holdout_source,format-only,full,A/P2,,,,,,,
179,179,0,,,,,,holdout_source,format-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_source,format-only,full,H/без уровня,0.0,0.0,0.0,0.0,0.0,,
180,0,180,,,,,,holdout_source,format-only,full,H/уровень 1,0.0,0.0,0.0,0.0,,0.0,
73,0,73,,,,,,holdout_source,format-only,full,H/уровень 2,0.0,0.0,0.0,,,,
167,0,167,,,,,,holdout_source,format-only,full,H/уровень 3,0.017964071856287425,0.0,0.08571428571428572,0.017964071856287425,,,0.017964071856287425
1032,,,,,,,,holdout_source,format-only,full,macro по стратам,0.004491017964071856,,,,,,
1032,,,,,,,,holdout_source,format-only,full,худшая страта,0.017964071856287425,,,,,,
180,180,0,,,,,,holdout_source,main+M02,full,A/P1,,,,,,,
180,180,0,,,,,,holdout_source,main+M02,full,A/P2,,,,,,,
179,179,0,,,,,,holdout_source,main+M02,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_source,main+M02,full,H/без уровня,0.0410958904109589,0.0,0.0958904109589041,0.0410958904109589,0.0410958904109589,,
180,0,180,,,,,,holdout_source,main+M02,full,H/уровень 1,0.06666666666666667,0.0,0.18333333333333332,0.06666666666666667,,0.06666666666666667,
73,0,73,,,,,,holdout_source,main+M02,full,H/уровень 2,0.0,0.0,0.0,,,,
167,0,167,,,,,,holdout_source,main+M02,full,H/уровень 3,0.041916167664670656,0.0,0.15625,0.041916167664670656,,,0.041916167664670656
1032,,,,,,,,holdout_source,main+M02,full,macro по стратам,0.03741968118557405,,,,,,
1032,,,,,,,,holdout_source,main+M02,full,худшая страта,0.06666666666666667,,,,,,
73,0,73,,,,,,holdout_time,main,full,H/без уровня,0.0273972602739726,0.0,0.0684931506849315,0.0273972602739726,0.0273972602739726,,
180,0,180,,,,,,holdout_time,main,full,H/уровень 1,0.06111111111111111,0.0,0.15,0.06111111111111111,,0.06111111111111111,
71,0,71,,,,,,holdout_time,main,full,H/уровень 2,0.0,0.0,0.0,,,,
167,0,167,,,,,,holdout_time,main,full,H/уровень 3,0.0718562874251497,0.015463917525773196,0.22580645161290322,0.0718562874251497,,,0.0718562874251497
491,,,,,,,,holdout_time,main,full,macro по стратам,0.04009116470255835,,,,,,
491,,,,,,,,holdout_time,main,full,худшая страта,0.0718562874251497,,,,,,
73,0,73,,,,,,holdout_time,main,net,H/без уровня,0.0821917808219178,0.0273972602739726,0.1506849315068493,0.0821917808219178,0.0821917808219178,,
180,0,180,,,,,,holdout_time,main,net,H/уровень 1,0.06111111111111111,0.03333333333333333,0.08333333333333333,0.06111111111111111,,0.06111111111111111,
71,0,71,,,,,,holdout_time,main,net,H/уровень 2,0.08450704225352113,0.01904761904761905,0.171875,,,,
167,0,167,,,,,,holdout_time,main,net,H/уровень 3,0.11976047904191617,0.052132701421800945,0.3125,0.11976047904191617,,,0.11976047904191617
491,,,,,,,,holdout_time,main,net,macro по стратам,0.08689260330711655,,,,,,
491,,,,,,,,holdout_time,main,net,худшая страта,0.11976047904191617,,,,,,
73,0,73,,,,,,holdout_time,length-only,full,H/без уровня,0.821917808219178,0.726027397260274,0.9041095890410958,0.821917808219178,0.821917808219178,,
180,0,180,,,,,,holdout_time,length-only,full,H/уровень 1,0.9166666666666666,0.8333333333333334,1.0,0.9166666666666666,,0.9166666666666666,
71,0,71,,,,,,holdout_time,length-only,full,H/уровень 2,0.4225352112676056,0.20689655172413793,0.6612903225806451,,,,
167,0,167,,,,,,holdout_time,length-only,full,H/уровень 3,0.20958083832335328,0.10457516339869281,0.5081967213114754,0.20958083832335328,,,0.20958083832335328
491,,,,,,,,holdout_time,length-only,full,macro по стратам,0.5926751311192009,,,,,,
491,,,,,,,,holdout_time,length-only,full,худшая страта,0.9166666666666666,,,,,,
73,0,73,,,,,,holdout_time,genre-only,full,H/без уровня,1.0,1.0,1.0,1.0,1.0,,
180,0,180,,,,,,holdout_time,genre-only,full,H/уровень 1,1.0,1.0,1.0,1.0,,1.0,
71,0,71,,,,,,holdout_time,genre-only,full,H/уровень 2,0.0,0.0,0.0,,,,
167,0,167,,,,,,holdout_time,genre-only,full,H/уровень 3,1.0,1.0,1.0,1.0,,,1.0
491,,,,,,,,holdout_time,genre-only,full,macro по стратам,0.75,,,,,,
491,,,,,,,,holdout_time,genre-only,full,худшая страта,1.0,,,,,,
73,0,73,,,,,,holdout_time,source-only,full,H/без уровня,1.0,1.0,1.0,1.0,1.0,,
180,0,180,,,,,,holdout_time,source-only,full,H/уровень 1,1.0,1.0,1.0,1.0,,1.0,
71,0,71,,,,,,holdout_time,source-only,full,H/уровень 2,0.23943661971830985,0.0,0.5964912280701754,,,,
167,0,167,,,,,,holdout_time,source-only,full,H/уровень 3,1.0,1.0,1.0,1.0,,,1.0
491,,,,,,,,holdout_time,source-only,full,macro по стратам,0.8098591549295775,,,,,,
491,,,,,,,,holdout_time,source-only,full,худшая страта,1.0,,,,,,
73,0,73,,,,,,holdout_time,format-only,full,H/без уровня,0.0136986301369863,0.0,0.0410958904109589,0.0136986301369863,0.0136986301369863,,
180,0,180,,,,,,holdout_time,format-only,full,H/уровень 1,0.0,0.0,0.0,0.0,,0.0,
71,0,71,,,,,,holdout_time,format-only,full,H/уровень 2,0.014084507042253521,0.0,0.05357142857142857,,,,
167,0,167,,,,,,holdout_time,format-only,full,H/уровень 3,0.041916167664670656,0.015873015873015872,0.10909090909090909,0.041916167664670656,,,0.041916167664670656
491,,,,,,,,holdout_time,format-only,full,macro по стратам,0.017424826210977618,,,,,,
491,,,,,,,,holdout_time,format-only,full,худшая страта,0.041916167664670656,,,,,,
73,0,73,,,,,,holdout_time,main+M02,full,H/без уровня,0.0273972602739726,0.0,0.0684931506849315,0.0273972602739726,0.0273972602739726,,
180,0,180,,,,,,holdout_time,main+M02,full,H/уровень 1,0.07777777777777778,0.0,0.2,0.07777777777777778,,0.07777777777777778,
71,0,71,,,,,,holdout_time,main+M02,full,H/уровень 2,0.0,0.0,0.0,,,,
167,0,167,,,,,,holdout_time,main+M02,full,H/уровень 3,0.05389221556886228,0.010309278350515464,0.17105263157894737,0.05389221556886228,,,0.05389221556886228
491,,,,,,,,holdout_time,main+M02,full,macro по стратам,0.039766813405153166,,,,,,
491,,,,,,,,holdout_time,main+M02,full,худшая страта,0.07777777777777778,,,,,,
120,120,0,,,,,,holdout_topic,main,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_topic,main,full,A/P2,,,,,,,
119,119,0,,,,,,holdout_topic,main,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_topic,main,full,H/без уровня,0.0136986301369863,0.0,0.0410958904109589,0.0136986301369863,0.0136986301369863,,
180,0,180,,,,,,holdout_topic,main,full,H/уровень 1,0.06111111111111111,0.0,0.15,0.06111111111111111,,0.06111111111111111,
167,0,167,,,,,,holdout_topic,main,full,H/уровень 3,0.08383233532934131,0.024509803921568627,0.25806451612903225,0.08383233532934131,,,0.08383233532934131
779,,,,,,,,holdout_topic,main,full,macro по стратам,0.052880692192479574,,,,,,
779,,,,,,,,holdout_topic,main,full,худшая страта,0.08383233532934131,,,,,,
120,120,0,,,,,,holdout_topic,main,net,A/P1,,,,,,,
120,120,0,,,,,,holdout_topic,main,net,A/P2,,,,,,,
119,119,0,,,,,,holdout_topic,main,net,A/P3,,,,,,,
73,0,73,,,,,,holdout_topic,main,net,H/без уровня,0.0958904109589041,0.0410958904109589,0.1643835616438356,0.0958904109589041,0.0958904109589041,,
180,0,180,,,,,,holdout_topic,main,net,H/уровень 1,0.06666666666666667,0.03333333333333333,0.08333333333333333,0.06666666666666667,,0.06666666666666667,
167,0,167,,,,,,holdout_topic,main,net,H/уровень 3,0.10179640718562874,0.0392156862745098,0.2835820895522388,0.10179640718562874,,,0.10179640718562874
779,,,,,,,,holdout_topic,main,net,macro по стратам,0.08811782827039984,,,,,,
779,,,,,,,,holdout_topic,main,net,худшая страта,0.10179640718562874,,,,,,
120,120,0,,,,,,holdout_topic,length-only,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_topic,length-only,full,A/P2,,,,,,,
119,119,0,,,,,,holdout_topic,length-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_topic,length-only,full,H/без уровня,0.8767123287671232,0.7945205479452054,0.9452054794520548,0.8767123287671232,0.8767123287671232,,
180,0,180,,,,,,holdout_topic,length-only,full,H/уровень 1,0.95,0.8666666666666667,1.0,0.95,,0.95,
167,0,167,,,,,,holdout_topic,length-only,full,H/уровень 3,0.20958083832335328,0.11072664359861592,0.43548387096774194,0.20958083832335328,,,0.20958083832335328
779,,,,,,,,holdout_topic,length-only,full,macro по стратам,0.6787643890301588,,,,,,
779,,,,,,,,holdout_topic,length-only,full,худшая страта,0.95,,,,,,
120,120,0,,,,,,holdout_topic,genre-only,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_topic,genre-only,full,A/P2,,,,,,,
119,119,0,,,,,,holdout_topic,genre-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_topic,genre-only,full,H/без уровня,1.0,1.0,1.0,1.0,1.0,,
180,0,180,,,,,,holdout_topic,genre-only,full,H/уровень 1,1.0,1.0,1.0,1.0,,1.0,
167,0,167,,,,,,holdout_topic,genre-only,full,H/уровень 3,1.0,1.0,1.0,1.0,,,1.0
779,,,,,,,,holdout_topic,genre-only,full,macro по стратам,1.0,,,,,,
779,,,,,,,,holdout_topic,genre-only,full,худшая страта,1.0,,,,,,
120,120,0,,,,,,holdout_topic,source-only,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_topic,source-only,full,A/P2,,,,,,,
119,119,0,,,,,,holdout_topic,source-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_topic,source-only,full,H/без уровня,1.0,1.0,1.0,1.0,1.0,,
180,0,180,,,,,,holdout_topic,source-only,full,H/уровень 1,1.0,1.0,1.0,1.0,,1.0,
167,0,167,,,,,,holdout_topic,source-only,full,H/уровень 3,1.0,1.0,1.0,1.0,,,1.0
779,,,,,,,,holdout_topic,source-only,full,macro по стратам,1.0,,,,,,
779,,,,,,,,holdout_topic,source-only,full,худшая страта,1.0,,,,,,
120,120,0,,,,,,holdout_topic,format-only,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_topic,format-only,full,A/P2,,,,,,,
119,119,0,,,,,,holdout_topic,format-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_topic,format-only,full,H/без уровня,0.0136986301369863,0.0,0.0410958904109589,0.0136986301369863,0.0136986301369863,,
180,0,180,,,,,,holdout_topic,format-only,full,H/уровень 1,0.0,0.0,0.0,0.0,,0.0,
167,0,167,,,,,,holdout_topic,format-only,full,H/уровень 3,0.011976047904191617,0.0,0.05555555555555555,0.011976047904191617,,,0.011976047904191617
779,,,,,,,,holdout_topic,format-only,full,macro по стратам,0.008558226013725972,,,,,,
779,,,,,,,,holdout_topic,format-only,full,худшая страта,0.0136986301369863,,,,,,
120,120,0,,,,,,holdout_topic,main+M02,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_topic,main+M02,full,A/P2,,,,,,,
119,119,0,,,,,,holdout_topic,main+M02,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_topic,main+M02,full,H/без уровня,0.0136986301369863,0.0,0.0410958904109589,0.0136986301369863,0.0136986301369863,,
180,0,180,,,,,,holdout_topic,main+M02,full,H/уровень 1,0.08888888888888889,0.0,0.25,0.08888888888888889,,0.08888888888888889,
167,0,167,,,,,,holdout_topic,main+M02,full,H/уровень 3,0.059880239520958084,0.014634146341463415,0.1865671641791045,0.059880239520958084,,,0.059880239520958084
779,,,,,,,,holdout_topic,main+M02,full,macro по стратам,0.054155919515611085,,,,,,
779,,,,,,,,holdout_topic,main+M02,full,худшая страта,0.08888888888888889,,,,,,
