n,n_machine,n_human,tpr_at_1pct_fpr,tpr_at_5pct_fpr,mcc,balanced_accuracy,auroc,fpr,fpr_ci_low,fpr_ci_high,fpr_hard_human,fpr_HH-formal-register,fpr_HH-polished,fpr_HH-translation,split,model,estimand,C,inner_auc,n_features,status,inner_folds_total,inner_folds_used,inner_folds_skipped,c_rebuilt,c_changed_by_rebuild,n_permutations,auroc_sd,auroc_min,auroc_max
751,359,392,0.019498607242339833,0.022284122562674095,0.016998048758160578,0.5082890398499232,0.4709865840486612,0.6045918367346939,0.34977578475336324,0.8421052631578947,0.6045918367346939,0.17964071856287425,0.9407894736842105,0.8767123287671232,holdout_genre_analytics,length-only,full,0.01,0.5688,4,зарегистрирован до прогона,3,3,,0.01,0,,,,
751,359,392,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_genre_analytics,genre-only,full,0.01,0.8263,3,зарегистрирован до прогона,3,3,,0.01,0,,,,
751,359,392,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_genre_analytics,source-only,full,0.1,0.5017,25,зарегистрирован до прогона,3,3,,0.01,1,,,,
751,359,392,0.8690807799442897,0.9442896935933147,0.8696676769176672,0.9313000966403274,0.9730188732874765,0.02040816326530612,0.00625,0.043478260869565216,0.02040816326530612,0.041916167664670656,0.0,0.0136986301369863,holdout_genre_analytics,format-only,full,10.0,0.9787,4,зарегистрирован до прогона,3,3,,10.0,0,,,,
751,359,392,0.9860724233983287,0.9972144846796658,0.9628982459953668,0.9817911147746007,0.9989341140355863,0.02806122448979592,0.0075,0.0683453237410072,0.02806122448979592,0.04790419161676647,0.006578947368421052,0.0273972602739726,holdout_genre_analytics,main+M02,full,0.1,0.9951,23,зарегистрирован до прогона,3,3,,0.1,0,,,,
,,,,,,,0.3886699874936047,,,,,,,,holdout_genre_analytics,negative-control,full,,,,post hoc: серия кластерных перестановок вместо одной,,,,,,20,0.32172716229401055,0.000760331987948382,0.9354499459951111
752,360,392,0.9694444444444444,0.9805555555555555,0.9238255768194104,0.9623299319727892,0.9970025510204081,0.058673469387755105,0.028446389496717725,0.11940298507462686,0.058673469387755105,0.10179640718562874,0.019736842105263157,0.0410958904109589,holdout_genre_commercial,main,full,1.0,0.9957,22,зарегистрирован до прогона,3,3,,10.0,1,,,,
752,360,392,0.9055555555555556,0.9861111111111112,0.9105940028310132,0.9552437641723356,0.9967049319727891,0.08673469387755102,0.0530421216848674,0.1494661921708185,0.08673469387755102,0.10778443113772455,0.05921052631578947,0.0958904109589041,holdout_genre_commercial,main,net,0.01,0.9478,18,зарегистрирован до прогона,3,3,,0.01,0,,,,
752,360,392,0.013888888888888888,0.016666666666666666,0.13957921771158877,0.5650510204081632,0.4832766439909297,0.6198979591836735,0.3753351206434316,0.8459214501510574,0.6198979591836735,0.2155688622754491,0.9407894736842105,0.8767123287671232,holdout_genre_commercial,length-only,full,0.01,0.5833,4,зарегистрирован до прогона,3,3,,0.01,0,,,,
752,360,392,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_genre_commercial,genre-only,full,0.01,0.8262,3,зарегистрирован до прогона,3,3,,0.01,0,,,,
752,360,392,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_genre_commercial,source-only,full,0.1,0.5009,25,зарегистрирован до прогона,3,3,,0.1,0,,,,
752,360,392,0.8833333333333333,0.95,0.8843999276169411,0.9378401360544217,0.9772037981859409,0.007653061224489796,0.0,0.023054755043227664,0.007653061224489796,0.011976047904191617,0.0,0.0136986301369863,holdout_genre_commercial,format-only,full,1.0,0.9742,4,зарегистрирован до прогона,3,3,,10.0,1,,,,
752,360,392,0.9805555555555555,0.9944444444444445,0.9448949848616407,0.972874149659864,0.998937074829932,0.04591836734693878,0.018083182640144666,0.1,0.04591836734693878,0.07784431137724551,0.013157894736842105,0.0410958904109589,holdout_genre_commercial,main+M02,full,0.1,0.9954,23,зарегистрирован до прогона,3,3,,1.0,1,,,,
,,,,,,,0.3613527494331066,,,,,,,,holdout_genre_commercial,negative-control,full,,,,post hoc: серия кластерных перестановок вместо одной,,,,,,20,0.33838692423273153,0.0006235827664399087,0.9512400793650794
392,0,392,,,,,,0.04081632653061224,0.015296367112810707,0.08900523560209424,0.04081632653061224,0.0658682634730539,0.013157894736842105,0.0410958904109589,holdout_genre_news,main,full,0.1,0.9953,22,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.1,0,,,,
392,0,392,,,,,,0.07908163265306123,0.05,0.1330049261083744,0.07908163265306123,0.09580838323353294,0.05263157894736842,0.0958904109589041,holdout_genre_news,main,net,0.01,0.9744,18,"post hoc: тест одноклассовый, определим только FPR",3,2,0,10.0,1,,,,
392,0,392,,,,,,0.6275510204081632,0.3887884267631103,0.8515151515151516,0.6275510204081632,0.2275449101796407,0.9407894736842105,0.8904109589041096,holdout_genre_news,length-only,full,0.01,0.524,4,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.01,0,,,,
392,0,392,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_genre_news,genre-only,full,0.01,0.9062,4,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.01,0,,,,
392,0,392,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_genre_news,source-only,full,0.01,0.5,25,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.01,0,,,,
392,0,392,,,,,,0.01020408163265306,0.0,0.03214285714285714,0.01020408163265306,0.017964071856287425,0.0,0.0136986301369863,holdout_genre_news,format-only,full,1.0,0.9732,4,"post hoc: тест одноклассовый, определим только FPR",3,2,0,10.0,1,,,,
392,0,392,,,,,,0.03316326530612245,0.011204481792717087,0.07174887892376682,0.03316326530612245,0.05389221556886228,0.013157894736842105,0.0273972602739726,holdout_genre_news,main+M02,full,0.1,0.9959,23,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.1,0,,,,
572,0,572,,,,,,0.08216783216783216,0.052854122621564484,0.12698412698412698,0.08418367346938775,0.10778443113772455,0.046052631578947366,0.1095890410958904,holdout_genre_prose,main,full,1.0,0.9989,22,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.1,1,,,,
572,0,572,,,,,,0.1853146853146853,0.12228260869565218,0.25267993874425726,0.14540816326530612,0.09580838323353294,0.17763157894736842,0.1917808219178082,holdout_genre_prose,main,net,0.01,0.9935,18,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.01,0,,,,
572,0,572,,,,,,0.8391608391608392,0.7582417582417582,0.9153225806451613,0.8673469387755102,0.7125748502994012,0.993421052631579,0.958904109589041,holdout_genre_prose,length-only,full,0.1,0.7579,4,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.1,0,,,,
572,0,572,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_genre_prose,genre-only,full,0.01,0.8333,3,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.01,0,,,,
572,0,572,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_genre_prose,source-only,full,0.01,0.5,22,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.01,0,,,,
572,0,572,,,,,,0.006993006993006993,0.0015698587127158557,0.01507537688442211,0.01020408163265306,0.017964071856287425,0.0,0.0136986301369863,holdout_genre_prose,format-only,full,1.0,0.9827,4,"post hoc: тест одноклассовый, определим только FPR",3,2,0,10.0,1,,,,
572,0,572,,,,,,0.08741258741258741,0.05182341650671785,0.12893982808022922,0.07653061224489796,0.07784431137724551,0.07236842105263158,0.0821917808219178,holdout_genre_prose,main+M02,full,10.0,0.9995,23,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.01,1,,,,
392,0,392,,,,,,0.04081632653061224,0.015296367112810707,0.08900523560209424,0.04081632653061224,0.0658682634730539,0.013157894736842105,0.0410958904109589,holdout_genre_science,main,full,0.1,0.9953,22,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.1,0,,,,
392,0,392,,,,,,0.07908163265306123,0.05,0.1330049261083744,0.07908163265306123,0.09580838323353294,0.05263157894736842,0.0958904109589041,holdout_genre_science,main,net,0.01,0.9744,18,"post hoc: тест одноклассовый, определим только FPR",3,2,0,10.0,1,,,,
392,0,392,,,,,,0.6275510204081632,0.3887884267631103,0.8515151515151516,0.6275510204081632,0.2275449101796407,0.9407894736842105,0.8904109589041096,holdout_genre_science,length-only,full,0.01,0.524,4,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.01,0,,,,
392,0,392,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_genre_science,genre-only,full,0.01,0.9062,4,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.01,0,,,,
392,0,392,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_genre_science,source-only,full,0.01,0.5,25,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.01,0,,,,
392,0,392,,,,,,0.01020408163265306,0.0,0.03214285714285714,0.01020408163265306,0.017964071856287425,0.0,0.0136986301369863,holdout_genre_science,format-only,full,1.0,0.9732,4,"post hoc: тест одноклассовый, определим только FPR",3,2,0,10.0,1,,,,
392,0,392,,,,,,0.03316326530612245,0.011204481792717087,0.07174887892376682,0.03316326530612245,0.05389221556886228,0.013157894736842105,0.0273972602739726,holdout_genre_science,main+M02,full,0.1,0.9959,23,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.1,0,,,,
983,360,623,0.9,0.9722222222222222,0.880960074009045,0.9489767255216693,0.9927679686106653,0.07704654895666131,0.04975922953451043,0.12135922330097088,0.08928571428571429,0.15568862275449102,0.02631578947368421,0.0684931506849315,holdout_genre_seo,main,full,0.01,1.0,22,зарегистрирован до прогона,3,2,0,0.01,0,,,,
983,360,623,0.06944444444444445,0.4305555555555556,0.5852964769563702,0.8008426966292135,0.8983012306046014,0.34831460674157305,0.2722689075630252,0.43478260869565216,0.3392857142857143,0.5688622754491018,0.1513157894736842,0.2054794520547945,holdout_genre_seo,main,net,0.1,0.9982,18,зарегистрирован до прогона,3,2,0,0.1,0,,,,
983,360,623,0.0,0.06388888888888888,0.13662838787729814,0.5635076689851971,0.6137774210807918,0.6757624398073836,0.5037220843672456,0.8291746641074856,0.6198979591836735,0.281437125748503,0.9078947368421053,0.7945205479452054,holdout_genre_seo,length-only,full,0.01,0.7205,4,зарегистрирован до прогона,3,2,0,0.01,0,,,,
983,360,623,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_genre_seo,genre-only,full,0.01,1.0,3,зарегистрирован до прогона,3,2,0,0.01,0,,,,
983,360,623,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_genre_seo,source-only,full,0.01,0.5,7,зарегистрирован до прогона,3,2,0,0.01,0,,,,
983,360,623,0.8777777777777778,0.925,0.8828627067220738,0.9279316033529517,0.9775303192438024,0.008025682182985553,0.0013054830287206266,0.020146520146520148,0.007653061224489796,0.017964071856287425,0.0,0.0,holdout_genre_seo,format-only,full,1.0,0.9997,4,зарегистрирован до прогона,3,2,0,1.0,0,,,,
983,360,623,0.9138888888888889,0.9722222222222222,0.890651308743688,0.952989566613162,0.9937711788835384,0.06902086677367576,0.04294478527607362,0.10869565217391304,0.07908163265306123,0.1437125748502994,0.02631578947368421,0.0410958904109589,holdout_genre_seo,main+M02,full,0.01,1.0,23,зарегистрирован до прогона,3,2,0,0.01,0,,,,
,,,,,,,0.43171013911182454,,,,,,,,holdout_genre_seo,negative-control,full,,,,post hoc: серия кластерных перестановок вместо одной,,,,,,20,0.18390333005924261,0.17031389334760122,0.7697476368824684
392,0,392,,,,,,0.04081632653061224,0.015296367112810707,0.08900523560209424,0.04081632653061224,0.0658682634730539,0.013157894736842105,0.0410958904109589,holdout_genre_translation,main,full,0.1,0.9953,22,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.1,0,,,,
392,0,392,,,,,,0.07908163265306123,0.05,0.1330049261083744,0.07908163265306123,0.09580838323353294,0.05263157894736842,0.0958904109589041,holdout_genre_translation,main,net,0.01,0.9744,18,"post hoc: тест одноклассовый, определим только FPR",3,2,0,10.0,1,,,,
392,0,392,,,,,,0.6275510204081632,0.3887884267631103,0.8515151515151516,0.6275510204081632,0.2275449101796407,0.9407894736842105,0.8904109589041096,holdout_genre_translation,length-only,full,0.01,0.524,4,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.01,0,,,,
392,0,392,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_genre_translation,genre-only,full,0.01,0.9062,4,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.01,0,,,,
392,0,392,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_genre_translation,source-only,full,0.01,0.5,25,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.01,0,,,,
392,0,392,,,,,,0.01020408163265306,0.0,0.03214285714285714,0.01020408163265306,0.017964071856287425,0.0,0.0136986301369863,holdout_genre_translation,format-only,full,1.0,0.9732,4,"post hoc: тест одноклассовый, определим только FPR",3,2,0,10.0,1,,,,
392,0,392,,,,,,0.03316326530612245,0.011204481792717087,0.07174887892376682,0.03316326530612245,0.05389221556886228,0.013157894736842105,0.0273972602739726,holdout_genre_translation,main+M02,full,0.1,0.9959,23,"post hoc: тест одноклассовый, определим только FPR",3,2,0,0.1,0,,,,
662,270,392,1.0,1.0,0.9604289353273082,0.9834183673469388,1.0,0.03316326530612245,0.012594458438287154,0.07142857142857142,0.03316326530612245,0.05389221556886228,0.013157894736842105,0.0273972602739726,holdout_model_Anthropic,main,full,10.0,0.9953,22,зарегистрирован до прогона,3,3,,10.0,0,,,,
662,270,392,0.5074074074074074,0.8703703703703703,0.8643130804512269,0.9352324263038548,0.9769652305366592,0.07397959183673469,0.043933054393305436,0.12552301255230125,0.07397959183673469,0.10179640718562874,0.05263157894736842,0.0547945205479452,holdout_model_Anthropic,main,net,0.01,0.9533,18,зарегистрирован до прогона,3,3,,0.01,0,,,,
662,270,392,0.003703703703703704,0.003703703703703704,0.024984068472886218,0.5122732426303855,0.4402966742252457,0.6198979591836735,0.3780160857908847,0.8424908424908425,0.6198979591836735,0.2155688622754491,0.9407894736842105,0.8767123287671232,holdout_model_Anthropic,length-only,full,0.01,0.6344,4,зарегистрирован до прогона,3,3,,0.01,0,,,,
662,270,392,0.6666666666666666,0.6666666666666666,-0.47795211939924326,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_model_Anthropic,genre-only,full,0.01,0.9062,4,зарегистрирован до прогона,3,3,,0.01,0,,,,
662,270,392,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_model_Anthropic,source-only,full,1.0,0.5024,24,зарегистрирован до прогона,3,3,,10.0,1,,,,
662,270,392,1.0,1.0,0.9814721029701287,0.9923469387755102,1.0,0.015306122448979591,0.0035211267605633804,0.035897435897435895,0.015306122448979591,0.029940119760479042,0.0,0.0136986301369863,holdout_model_Anthropic,format-only,full,1.0,0.9783,4,зарегистрирован до прогона,3,3,,1.0,0,,,,
662,270,392,0.9925925925925926,1.0,0.9604289353273082,0.9834183673469388,0.9998960695389267,0.03316326530612245,0.011204481792717087,0.07174887892376682,0.03316326530612245,0.05389221556886228,0.013157894736842105,0.0273972602739726,holdout_model_Anthropic,main+M02,full,0.1,0.9961,23,зарегистрирован до прогона,3,3,,0.1,0,,,,
,,,,,,,0.2869307445200302,,,,,,,,holdout_model_Anthropic,negative-control,full,,,,post hoc: серия кластерных перестановок вместо одной,,,,,,20,0.3349776735064871,0.0005952380952380918,0.9703703703703703
662,270,392,0.9222222222222223,0.9740740740740741,0.9283902122423825,0.9654761904761905,0.9956254724111867,0.03571428571428571,0.01078582434514638,0.0830188679245283,0.03571428571428571,0.059880239520958084,0.013157894736842105,0.0273972602739726,holdout_model_DeepSeek,main,full,0.01,0.9954,22,зарегистрирован до прогона,3,3,,0.01,0,,,,
662,270,392,0.7888888888888889,0.9333333333333333,0.880166419948893,0.9455215419501133,0.9909580498866213,0.08673469387755102,0.054982817869415807,0.14385964912280702,0.08673469387755102,0.12574850299401197,0.05263157894736842,0.0684931506849315,holdout_model_DeepSeek,main,net,0.1,0.9443,18,зарегистрирован до прогона,3,3,,0.01,1,,,,
662,270,392,0.018518518518518517,0.03333333333333333,0.031600802940904935,0.5156462585034014,0.4836262282690854,0.6020408163265306,0.34448160535117056,0.845724907063197,0.6020408163265306,0.17365269461077845,0.9407894736842105,0.8767123287671232,holdout_model_DeepSeek,length-only,full,0.01,0.6286,4,зарегистрирован до прогона,3,3,,0.01,0,,,,
662,270,392,0.6666666666666666,0.6666666666666666,-0.47795211939924326,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_model_DeepSeek,genre-only,full,0.01,0.9062,4,зарегистрирован до прогона,3,3,,0.01,0,,,,
662,270,392,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_model_DeepSeek,source-only,full,0.1,0.5019,24,зарегистрирован до прогона,3,3,,0.1,0,,,,
662,270,392,0.7925925925925926,0.8111111111111111,0.8126781663297197,0.8916477702191987,0.9154289493575208,0.02040816326530612,0.00625,0.043478260869565216,0.02040816326530612,0.041916167664670656,0.0,0.0136986301369863,holdout_model_DeepSeek,format-only,full,10.0,0.9883,4,зарегистрирован до прогона,3,3,,10.0,0,,,,
662,270,392,0.9407407407407408,0.9777777777777777,0.9406189418874935,0.9705782312925171,0.9967687074829932,0.025510204081632654,0.007168458781362007,0.06048387096774194,0.025510204081632654,0.04790419161676647,0.006578947368421052,0.0136986301369863,holdout_model_DeepSeek,main+M02,full,0.01,0.9962,23,зарегистрирован до прогона,3,3,,0.01,0,,,,
,,,,,,,0.3843886999244142,,,,,,,,holdout_model_DeepSeek,negative-control,full,,,,post hoc: серия кластерных перестановок вместо одной,,,,,,20,0.2946131495808321,0.001710128495842781,0.927305366591081
661,269,392,0.8773234200743495,0.9591078066914498,0.9154291685285876,0.957979288369623,0.9897769516728625,0.03571428571428571,0.011337868480725623,0.08651399491094147,0.03571428571428571,0.059880239520958084,0.006578947368421052,0.0410958904109589,holdout_model_NVIDIA,main,full,0.1,0.9983,22,зарегистрирован до прогона,3,3,,0.1,0,,,,
661,269,392,0.14869888475836432,0.35315985130111527,0.42119340773431735,0.6683815719596389,0.8764794021697899,0.05357142857142857,0.025,0.10505836575875487,0.05357142857142857,0.0658682634730539,0.03289473684210526,0.0684931506849315,holdout_model_NVIDIA,main,net,0.1,0.9947,18,зарегистрирован до прогона,3,3,,0.1,0,,,,
661,269,392,0.0,0.0,-0.362597150014831,0.3156816629997724,0.2957192170548517,0.673469387755102,0.4444444444444444,0.8931297709923665,0.673469387755102,0.31736526946107785,0.9407894736842105,0.9315068493150684,holdout_model_NVIDIA,length-only,full,10.0,0.6202,4,зарегистрирован до прогона,3,3,,10.0,0,,,,
661,269,392,0.6654275092936803,0.6654275092936803,-0.4792587979067923,0.33271375464684017,0.6654275092936803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_model_NVIDIA,genre-only,full,0.01,0.9063,4,зарегистрирован до прогона,3,3,,0.01,0,,,,
661,269,392,0.0037174721189591076,0.0037174721189591076,0.0,0.5,0.5018587360594795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_model_NVIDIA,source-only,full,0.1,0.5019,24,зарегистрирован до прогона,3,3,,0.1,0,,,,
661,269,392,0.9739776951672863,0.9814126394052045,0.9561205523101434,0.9780602761550716,0.9933616569304301,0.017857142857142856,0.005319148936170213,0.04093567251461988,0.017857142857142856,0.03592814371257485,0.0,0.0136986301369863,holdout_model_NVIDIA,format-only,full,1.0,0.9753,4,зарегистрирован до прогона,3,3,,1.0,0,,,,
661,269,392,0.9033457249070632,0.9628252788104089,0.9247084548648956,0.9618058189818679,0.9926409225400198,0.02806122448979592,0.006993006993006993,0.0684931506849315,0.02806122448979592,0.041916167664670656,0.006578947368421052,0.0410958904109589,holdout_model_NVIDIA,main+M02,full,0.1,0.9986,23,зарегистрирован до прогона,3,3,,0.1,0,,,,
,,,,,,,0.1290332675821258,,,,,,,,holdout_model_NVIDIA,negative-control,full,,,,post hoc: серия кластерных перестановок вместо одной,,,,,,20,0.28718939444186486,0.004912373871481678,0.973854411653137
662,270,392,0.9518518518518518,0.9851851851851852,0.9501513013532275,0.9761337868480726,0.9971371882086167,0.025510204081632654,0.007594936708860759,0.05660377358490566,0.025510204081632654,0.041916167664670656,0.013157894736842105,0.0136986301369863,holdout_model_OpenAI,main,full,0.1,0.9966,22,зарегистрирован до прогона,3,3,,0.1,0,,,,
662,270,392,0.8407407407407408,0.9629629629629629,0.8942303129052113,0.9518990929705216,0.9935563114134542,0.07397959183673469,0.043596730245231606,0.12834224598930483,0.07397959183673469,0.08982035928143713,0.046052631578947366,0.0958904109589041,holdout_model_OpenAI,main,net,0.01,0.9563,18,зарегистрирован до прогона,3,3,,0.01,0,,,,
662,270,392,0.007407407407407408,0.007407407407407408,0.036587088538008974,0.5180744520030234,0.42459372637944065,0.6045918367346939,0.3537117903930131,0.8388429752066116,0.6045918367346939,0.17964071856287425,0.9407894736842105,0.8767123287671232,holdout_model_OpenAI,length-only,full,0.01,0.6498,4,зарегистрирован до прогона,3,3,,0.01,0,,,,
662,270,392,0.6666666666666666,0.6666666666666666,-0.47795211939924326,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_model_OpenAI,genre-only,full,0.01,0.9062,4,зарегистрирован до прогона,3,3,,0.01,0,,,,
662,270,392,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_model_OpenAI,source-only,full,0.01,0.5019,24,зарегистрирован до прогона,3,3,,1.0,1,,,,
662,270,392,0.7111111111111111,0.9481481481481482,0.7700291405413473,0.8627173091458806,0.9663784958427816,0.015306122448979591,0.0033783783783783786,0.03865979381443299,0.015306122448979591,0.029940119760479042,0.0,0.0136986301369863,holdout_model_OpenAI,format-only,full,10.0,0.9773,4,зарегистрирован до прогона,3,3,,10.0,0,,,,
662,270,392,0.9740740740740741,0.9851851851851852,0.9531212456165526,0.976832955404384,0.9978080120937265,0.02040816326530612,0.005110732538330494,0.04926108374384237,0.02040816326530612,0.03592814371257485,0.006578947368421052,0.0136986301369863,holdout_model_OpenAI,main+M02,full,0.1,0.9975,23,зарегистрирован до прогона,3,3,,0.1,0,,,,
,,,,,,,0.406635015117158,,,,,,,,holdout_model_OpenAI,negative-control,full,,,,post hoc: серия кластерных перестановок вместо одной,,,,,,20,0.33272942417322054,0.010411942554799701,0.9650510204081633
752,360,392,0.9777777777777777,0.9972222222222222,0.9632402230470393,0.9820294784580499,0.9993055555555556,0.03316326530612245,0.012594458438287154,0.07142857142857142,0.03316326530612245,0.05389221556886228,0.013157894736842105,0.0273972602739726,holdout_prompt_P1,main,full,10.0,0.9954,22,зарегистрирован до прогона,3,3,,1.0,1,,,,
752,360,392,0.625,0.8611111111111112,0.84820796937575,0.924234693877551,0.9766014739229025,0.07653061224489796,0.048109965635738834,0.125,0.07653061224489796,0.08982035928143713,0.05921052631578947,0.0821917808219178,holdout_prompt_P1,main,net,0.01,0.9709,18,зарегистрирован до прогона,3,3,,0.01,0,,,,
752,360,392,0.005555555555555556,0.005555555555555556,-0.14543139665127494,0.4272392290249433,0.4246669501133787,0.5816326530612245,0.31647940074906367,0.8304597701149425,0.5816326530612245,0.1317365269461078,0.9407894736842105,0.863013698630137,holdout_prompt_P1,length-only,full,0.01,0.6275,4,зарегистрирован до прогона,3,3,,0.01,0,,,,
752,360,392,0.6666666666666666,0.6666666666666666,-0.45469886172314167,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,holdout_prompt_P1,genre-only,full,0.01,0.8841,4,зарегистрирован до прогона,3,3,,0.01,0,,,,
